Provincia,Velocidad_Categoria,Usuarios,Categoria
SANTA CRUZ,50 Mbps,2039.0,Baja
SANTA CRUZ,50 Mbps,34.0,Baja
SANTA CRUZ,50 Mbps,5342.0,Baja
SANTA CRUZ,50 Mbps,295.0,Baja
SANTA FE,50 Mbps,26.0,Baja
SANTA FE,50 Mbps,1.0,Baja
SANTA FE,50 Mbps,739.0,Baja
SANTA FE,50 Mbps,228.0,Baja
SANTA FE,50 Mbps,1417.0,Baja
SANTA FE,50 Mbps,2.0,Baja
SANTA FE,50 Mbps,248.0,Baja
SANTA FE,50 Mbps,52.0,Baja
SANTA FE,50 Mbps,24.0,Baja
SANTA FE,50 Mbps,95.0,Baja
SANTA FE,50 Mbps,6.0,Baja
SANTA FE,50 Mbps,1834.0,Baja
SANTA FE,50 Mbps,3300.0,Baja
SANTA FE,50 Mbps,24.0,Baja
SANTA FE,50 Mbps,355.0,Baja
SANTA FE,50 Mbps,1.0,Baja
SANTA FE,50 Mbps,12.0,Baja
SANTA FE,50 Mbps,26.0,Baja
SANTA FE,50 Mbps,39.0,Baja
SANTA FE,50 Mbps,1121.0,Baja
SANTA FE,50 Mbps,2265.0,Baja
SANTA FE,50 Mbps,87.0,Baja
SANTA FE,50 Mbps,643.0,Baja
SANTA FE,50 Mbps,1066.0,Baja
SANTA FE,50 Mbps,97.0,Baja
SANTA FE,50 Mbps,72.0,Baja
SANTA FE,50 Mbps,769.0,Baja
SANTA FE,50 Mbps,193.0,Baja
SANTA FE,50 Mbps,9693.0,Baja
SANTA FE,50 Mbps,488.0,Baja
SANTA FE,50 Mbps,111.0,Baja
SANTA FE,50 Mbps,39.0,Baja
SANTA FE,50 Mbps,158.0,Baja
SANTA FE,50 Mbps,4.0,Baja
SANTA FE,50 Mbps,1.0,Baja
SANTA FE,50 Mbps,91.0,Baja
SANTA FE,50 Mbps,54.0,Baja
SANTA FE,50 Mbps,39953.0,Baja
SANTA FE,50 Mbps,296.0,Baja
SANTA FE,50 Mbps,1.0,Baja
SANTA FE,50 Mbps,2.0,Baja
SANTA FE,50 Mbps,344.0,Baja
SANTA FE,50 Mbps,2.0,Baja
SANTA FE,50 Mbps,1.0,Baja
SANTA FE,50 Mbps,2.0,Baja
SANTA FE,50 Mbps,285.0,Baja
SANTA FE,50 Mbps,4.0,Baja
SANTA FE,50 Mbps,42.0,Baja
SANTA FE,50 Mbps,8.0,Baja
SANTA FE,50 Mbps,344.0,Baja
SANTA FE,50 Mbps,338.0,Baja
SANTA FE,50 Mbps,37.0,Baja
SANTA FE,50 Mbps,11.0,Baja
SANTA FE,50 Mbps,42.0,Baja
SANTA FE,50 Mbps,3040.0,Baja
SANTA FE,50 Mbps,314.0,Baja
SANTA FE,50 Mbps,37.0,Baja
SANTA FE,50 Mbps,254.0,Baja
SANTA FE,50 Mbps,7.0,Baja
SANTA FE,50 Mbps,102929.0,Baja
SANTA FE,50 Mbps,18.0,Baja
SANTA FE,50 Mbps,41.0,Baja
SANTA FE,50 Mbps,34.0,Baja
SANTA FE,50 Mbps,120.0,Baja
SANTA FE,50 Mbps,167.0,Baja
SANTA FE,50 Mbps,12.0,Baja
SANTA FE,50 Mbps,595.0,Baja
SANTA FE,50 Mbps,68.0,Baja
SANTA FE,50 Mbps,50.0,Baja
SANTA FE,50 Mbps,1107.0,Baja
SANTA FE,50 Mbps,69.0,Baja
SANTA FE,50 Mbps,1.0,Baja
SANTA FE,50 Mbps,6.0,Baja
SANTA FE,50 Mbps,156.0,Baja
SANTA FE,50 Mbps,4.0,Baja
SANTA FE,50 Mbps,462.0,Baja
SANTA FE,50 Mbps,177.0,Baja
SANTA FE,50 Mbps,23.0,Baja
SANTA FE,50 Mbps,213.0,Baja
SANTA FE,50 Mbps,464.0,Baja
SANTA FE,50 Mbps,1481.0,Baja
SANTA FE,50 Mbps,15.0,Baja
SANTA FE,50 Mbps,648.0,Baja
SANTA FE,50 Mbps,134.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,187.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,2.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,6079.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,188.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,199.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,2.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,2.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,30.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,1.0,Baja
SANTIAGO DEL ESTERO,50 Mbps,3.0,Baja
TIERRA DEL FUEGO,50 Mbps,1121.0,Baja
TIERRA DEL FUEGO,50 Mbps,2914.0,Baja
TUCUMAN,50 Mbps,72881.0,Baja
TUCUMAN,50 Mbps,314.0,Baja
TUCUMAN,50 Mbps,193.0,Baja
TUCUMAN,50 Mbps,169.0,Baja
TUCUMAN,50 Mbps,37.0,Baja
TUCUMAN,50 Mbps,60.0,Baja
TUCUMAN,50 Mbps,108.0,Baja
TUCUMAN,50 Mbps,55.0,Baja
TUCUMAN,50 Mbps,325.0,Baja
TUCUMAN,50 Mbps,10.0,Baja
TUCUMAN,50 Mbps,7.0,Baja
TUCUMAN,50 Mbps,45.0,Baja
TUCUMAN,50 Mbps,711.0,Baja
TUCUMAN,50 Mbps,526.0,Baja
TUCUMAN,50 Mbps,17.0,Baja
TUCUMAN,50 Mbps,4968.0,Baja
CORDOBA,"50,1 Mbps",402.0,Media
CORDOBA,"50,25 Mbps",9.0,Media
BUENOS AIRES,51 Mbps,1.0,Media
SANTA FE,51 Mbps,4.0,Media
BUENOS AIRES,55 Mbps,1.0,Media
BUENOS AIRES,55 Mbps,142.0,Media
BUENOS AIRES,55 Mbps,112.0,Media
CABA,55 Mbps,1.0,Media
BUENOS AIRES,59 Mbps,59.0,Media
BUENOS AIRES,60 Mbps,143.0,Media
BUENOS AIRES,60 Mbps,698.0,Media
BUENOS AIRES,60 Mbps,352.0,Media
BUENOS AIRES,60 Mbps,312.0,Media
BUENOS AIRES,60 Mbps,356.0,Media
BUENOS AIRES,60 Mbps,292.0,Media
BUENOS AIRES,60 Mbps,372.0,Media
BUENOS AIRES,60 Mbps,172.0,Media
BUENOS AIRES,60 Mbps,202.0,Media
BUENOS AIRES,60 Mbps,464.0,Media
BUENOS AIRES,60 Mbps,178.0,Media
BUENOS AIRES,60 Mbps,438.0,Media
BUENOS AIRES,60 Mbps,86.0,Media
BUENOS AIRES,60 Mbps,86.0,Media
BUENOS AIRES,60 Mbps,29.0,Media
BUENOS AIRES,60 Mbps,169.0,Media
BUENOS AIRES,60 Mbps,134.0,Media
BUENOS AIRES,60 Mbps,217.0,Media
BUENOS AIRES,60 Mbps,254.0,Media
BUENOS AIRES,60 Mbps,322.0,Media
BUENOS AIRES,60 Mbps,533.0,Media
BUENOS AIRES,60 Mbps,8.0,Media
BUENOS AIRES,60 Mbps,56.0,Media
BUENOS AIRES,60 Mbps,86.0,Media
BUENOS AIRES,60 Mbps,185.0,Media
BUENOS AIRES,60 Mbps,50.0,Media
BUENOS AIRES,60 Mbps,50.0,Media
BUENOS AIRES,60 Mbps,92.0,Media
BUENOS AIRES,60 Mbps,43.0,Media
BUENOS AIRES,60 Mbps,207.0,Media
BUENOS AIRES,60 Mbps,156.0,Media
BUENOS AIRES,60 Mbps,3.0,Media
BUENOS AIRES,60 Mbps,4.0,Media
BUENOS AIRES,60 Mbps,1.0,Media
BUENOS AIRES,60 Mbps,79.0,Media
BUENOS AIRES,60 Mbps,14082.0,Media
BUENOS AIRES,60 Mbps,48.0,Media
BUENOS AIRES,60 Mbps,172.0,Media
BUENOS AIRES,60 Mbps,133.0,Media
BUENOS AIRES,60 Mbps,34.0,Media
BUENOS AIRES,60 Mbps,402.0,Media
BUENOS AIRES,60 Mbps,152.0,Media
BUENOS AIRES,60 Mbps,177.0,Media
BUENOS AIRES,60 Mbps,90.0,Media
BUENOS AIRES,60 Mbps,352.0,Media
BUENOS AIRES,60 Mbps,34.0,Media
BUENOS AIRES,60 Mbps,261.0,Media
BUENOS AIRES,60 Mbps,286.0,Media
BUENOS AIRES,60 Mbps,987.0,Media
BUENOS AIRES,60 Mbps,57.0,Media
BUENOS AIRES,60 Mbps,200.0,Media
BUENOS AIRES,60 Mbps,464.0,Media
BUENOS AIRES,60 Mbps,407.0,Media
BUENOS AIRES,60 Mbps,388.0,Media
BUENOS AIRES,60 Mbps,354.0,Media
BUENOS AIRES,60 Mbps,112.0,Media
BUENOS AIRES,60 Mbps,738.0,Media
BUENOS AIRES,60 Mbps,341.0,Media
BUENOS AIRES,60 Mbps,268.0,Media
BUENOS AIRES,60 Mbps,34.0,Media
BUENOS AIRES,60 Mbps,86.0,Media
BUENOS AIRES,60 Mbps,185.0,Media
BUENOS AIRES,60 Mbps,211.0,Media
BUENOS AIRES,60 Mbps,192.0,Media
BUENOS AIRES,60 Mbps,481.0,Media
BUENOS AIRES,60 Mbps,45.0,Media
BUENOS AIRES,60 Mbps,514.0,Media
BUENOS AIRES,60 Mbps,2.0,Media
BUENOS AIRES,60 Mbps,2.0,Media
BUENOS AIRES,60 Mbps,86.0,Media
BUENOS AIRES,60 Mbps,24.0,Media
BUENOS AIRES,60 Mbps,37.0,Media
BUENOS AIRES,60 Mbps,51.0,Media
BUENOS AIRES,60 Mbps,27.0,Media
BUENOS AIRES,60 Mbps,145.0,Media
BUENOS AIRES,60 Mbps,55.0,Media
BUENOS AIRES,60 Mbps,12.0,Media
BUENOS AIRES,60 Mbps,27.0,Media
BUENOS AIRES,60 Mbps,30.0,Media
BUENOS AIRES,60 Mbps,54.0,Media
BUENOS AIRES,60 Mbps,41.0,Media
BUENOS AIRES,60 Mbps,55.0,Media
BUENOS AIRES,60 Mbps,67.0,Media
BUENOS AIRES,60 Mbps,35.0,Media
BUENOS AIRES,60 Mbps,54.0,Media
BUENOS AIRES,60 Mbps,32.0,Media
BUENOS AIRES,60 Mbps,2.0,Media
BUENOS AIRES,60 Mbps,7.0,Media
BUENOS AIRES,60 Mbps,26.0,Media
BUENOS AIRES,60 Mbps,10.0,Media
BUENOS AIRES,60 Mbps,434.0,Media
BUENOS AIRES,60 Mbps,158.0,Media
BUENOS AIRES,60 Mbps,796.0,Media
BUENOS AIRES,60 Mbps,238.0,Media
BUENOS AIRES,60 Mbps,7.0,Media
BUENOS AIRES,60 Mbps,1246.0,Media
BUENOS AIRES,60 Mbps,88.0,Media
BUENOS AIRES,60 Mbps,637.0,Media
BUENOS AIRES,60 Mbps,3808.0,Media
BUENOS AIRES,60 Mbps,24.0,Media
BUENOS AIRES,60 Mbps,169.0,Media
BUENOS AIRES,60 Mbps,456.0,Media
BUENOS AIRES,60 Mbps,1294.0,Media
BUENOS AIRES,60 Mbps,1235.0,Media
BUENOS AIRES,60 Mbps,1097.0,Media
BUENOS AIRES,60 Mbps,977.0,Media
BUENOS AIRES,60 Mbps,669.0,Media
BUENOS AIRES,60 Mbps,866.0,Media
BUENOS AIRES,60 Mbps,863.0,Media
BUENOS AIRES,60 Mbps,1461.0,Media
BUENOS AIRES,60 Mbps,198.0,Media
BUENOS AIRES,60 Mbps,885.0,Media
BUENOS AIRES,60 Mbps,652.0,Media
BUENOS AIRES,60 Mbps,1001.0,Media
BUENOS AIRES,60 Mbps,16.0,Media
BUENOS AIRES,60 Mbps,40.0,Media
BUENOS AIRES,60 Mbps,5.0,Media
BUENOS AIRES,60 Mbps,124.0,Media
BUENOS AIRES,60 Mbps,2.0,Media
BUENOS AIRES,60 Mbps,52.0,Media
BUENOS AIRES,60 Mbps,715.0,Media
BUENOS AIRES,60 Mbps,158.0,Media
BUENOS AIRES,60 Mbps,115.0,Media
BUENOS AIRES,60 Mbps,57.0,Media
BUENOS AIRES,60 Mbps,35.0,Media
BUENOS AIRES,60 Mbps,189.0,Media
BUENOS AIRES,60 Mbps,88.0,Media
BUENOS AIRES,60 Mbps,201.0,Media
BUENOS AIRES,60 Mbps,164.0,Media
BUENOS AIRES,60 Mbps,315.0,Media
BUENOS AIRES,60 Mbps,788.0,Media
BUENOS AIRES,60 Mbps,465.0,Media
BUENOS AIRES,60 Mbps,426.0,Media
BUENOS AIRES,60 Mbps,175.0,Media
BUENOS AIRES,60 Mbps,24.0,Media
BUENOS AIRES,60 Mbps,2623.0,Media
BUENOS AIRES,60 Mbps,257.0,Media
BUENOS AIRES,60 Mbps,790.0,Media
BUENOS AIRES,60 Mbps,801.0,Media
BUENOS AIRES,60 Mbps,45.0,Media
BUENOS AIRES,60 Mbps,1.0,Media
BUENOS AIRES,60 Mbps,82.0,Media
BUENOS AIRES,60 Mbps,48.0,Media
BUENOS AIRES,60 Mbps,87.0,Media
BUENOS AIRES,60 Mbps,399.0,Media
BUENOS AIRES,60 Mbps,34.0,Media
BUENOS AIRES,60 Mbps,299.0,Media
BUENOS AIRES,60 Mbps,166.0,Media
BUENOS AIRES,60 Mbps,151.0,Media
BUENOS AIRES,60 Mbps,275.0,Media
BUENOS AIRES,60 Mbps,1.0,Media
BUENOS AIRES,60 Mbps,180.0,Media
BUENOS AIRES,60 Mbps,165.0,Media
BUENOS AIRES,60 Mbps,1.0,Media
BUENOS AIRES,60 Mbps,35.0,Media
BUENOS AIRES,60 Mbps,544.0,Media
BUENOS AIRES,60 Mbps,426.0,Media
BUENOS AIRES,60 Mbps,1487.0,Media
BUENOS AIRES,60 Mbps,194.0,Media
BUENOS AIRES,60 Mbps,96.0,Media
BUENOS AIRES,60 Mbps,243.0,Media
BUENOS AIRES,60 Mbps,87.0,Media
BUENOS AIRES,60 Mbps,238.0,Media
BUENOS AIRES,60 Mbps,951.0,Media
BUENOS AIRES,60 Mbps,323.0,Media
BUENOS AIRES,60 Mbps,333.0,Media
BUENOS AIRES,60 Mbps,314.0,Media
BUENOS AIRES,60 Mbps,119.0,Media
BUENOS AIRES,60 Mbps,115.0,Media
BUENOS AIRES,60 Mbps,388.0,Media
BUENOS AIRES,60 Mbps,71.0,Media
BUENOS AIRES,60 Mbps,102.0,Media
BUENOS AIRES,60 Mbps,24.0,Media
BUENOS AIRES,60 Mbps,10.0,Media
BUENOS AIRES,60 Mbps,213.0,Media
BUENOS AIRES,60 Mbps,70.0,Media
BUENOS AIRES,60 Mbps,516.0,Media
BUENOS AIRES,60 Mbps,312.0,Media
BUENOS AIRES,60 Mbps,82.0,Media
BUENOS AIRES,60 Mbps,136.0,Media
BUENOS AIRES,60 Mbps,2.0,Media
BUENOS AIRES,60 Mbps,448.0,Media
BUENOS AIRES,60 Mbps,781.0,Media
BUENOS AIRES,60 Mbps,33.0,Media
BUENOS AIRES,60 Mbps,418.0,Media
BUENOS AIRES,60 Mbps,1277.0,Media
BUENOS AIRES,60 Mbps,419.0,Media
BUENOS AIRES,60 Mbps,186.0,Media
BUENOS AIRES,60 Mbps,144.0,Media
BUENOS AIRES,60 Mbps,66.0,Media
BUENOS AIRES,60 Mbps,117.0,Media
BUENOS AIRES,60 Mbps,9.0,Media
BUENOS AIRES,60 Mbps,133.0,Media
BUENOS AIRES,60 Mbps,221.0,Media
BUENOS AIRES,60 Mbps,90.0,Media
BUENOS AIRES,60 Mbps,75.0,Media
BUENOS AIRES,60 Mbps,90.0,Media
BUENOS AIRES,60 Mbps,3.0,Media
BUENOS AIRES,60 Mbps,91.0,Media
BUENOS AIRES,60 Mbps,135.0,Media
BUENOS AIRES,60 Mbps,221.0,Media
BUENOS AIRES,60 Mbps,7.0,Media
BUENOS AIRES,60 Mbps,172.0,Media
BUENOS AIRES,60 Mbps,192.0,Media
BUENOS AIRES,60 Mbps,217.0,Media
BUENOS AIRES,60 Mbps,156.0,Media
BUENOS AIRES,60 Mbps,124.0,Media
BUENOS AIRES,60 Mbps,143.0,Media
BUENOS AIRES,60 Mbps,77.0,Media
BUENOS AIRES,60 Mbps,98.0,Media
BUENOS AIRES,60 Mbps,35.0,Media
BUENOS AIRES,60 Mbps,291.0,Media
BUENOS AIRES,60 Mbps,40.0,Media
BUENOS AIRES,60 Mbps,27.0,Media
BUENOS AIRES,60 Mbps,239.0,Media
BUENOS AIRES,60 Mbps,129.0,Media
BUENOS AIRES,60 Mbps,31.0,Media
BUENOS AIRES,60 Mbps,138.0,Media
BUENOS AIRES,60 Mbps,67.0,Media
BUENOS AIRES,60 Mbps,88.0,Media
BUENOS AIRES,60 Mbps,108.0,Media
BUENOS AIRES,60 Mbps,69.0,Media
BUENOS AIRES,60 Mbps,62.0,Media
BUENOS AIRES,60 Mbps,101.0,Media
BUENOS AIRES,60 Mbps,21.0,Media
BUENOS AIRES,60 Mbps,36.0,Media
BUENOS AIRES,60 Mbps,87.0,Media
BUENOS AIRES,60 Mbps,39.0,Media
BUENOS AIRES,60 Mbps,14.0,Media
BUENOS AIRES,60 Mbps,68.0,Media
BUENOS AIRES,60 Mbps,103.0,Media
BUENOS AIRES,60 Mbps,14.0,Media
BUENOS AIRES,60 Mbps,8.0,Media
BUENOS AIRES,60 Mbps,67.0,Media
BUENOS AIRES,60 Mbps,224.0,Media
CABA,60 Mbps,17314.0,Media
CHUBUT,60 Mbps,1.0,Media
CHUBUT,60 Mbps,1.0,Media
CORDOBA,60 Mbps,125.0,Media
CORDOBA,60 Mbps,4.0,Media
CORDOBA,60 Mbps,6.0,Media
CORDOBA,60 Mbps,472.0,Media
CORDOBA,60 Mbps,327.0,Media
CORDOBA,60 Mbps,108.0,Media
CORDOBA,60 Mbps,6.0,Media
CORDOBA,60 Mbps,128.0,Media
CORDOBA,60 Mbps,45.0,Media
CORDOBA,60 Mbps,4727.0,Media
CORDOBA,60 Mbps,4.0,Media
LA PAMPA,60 Mbps,1939.0,Media
MENDOZA,60 Mbps,1.0,Media
MISIONES,60 Mbps,19.0,Media
NEUQUEN,60 Mbps,7.0,Media
RIO NEGRO,60 Mbps,30.0,Media
RIO NEGRO,60 Mbps,46.0,Media
RIO NEGRO,60 Mbps,100.0,Media
RIO NEGRO,60 Mbps,77.0,Media
RIO NEGRO,60 Mbps,6.0,Media
SAN JUAN,60 Mbps,1.0,Media
SANTA FE,60 Mbps,7.0,Media
SANTA FE,60 Mbps,2.0,Media
SANTA FE,60 Mbps,119.0,Media
SANTA FE,60 Mbps,1567.0,Media
SANTA FE,60 Mbps,1.0,Media
SANTA FE,60 Mbps,78.0,Media
SANTA FE,60 Mbps,118.0,Media
SANTIAGO DEL ESTERO,60 Mbps,1.0,Media
TIERRA DEL FUEGO,60 Mbps,49.0,Media
TIERRA DEL FUEGO,60 Mbps,32.0,Media
TUCUMAN,60 Mbps,1.0,Media
BUENOS AIRES,61 Mbps,31.0,Media
BUENOS AIRES,61 Mbps,19.0,Media
BUENOS AIRES,61 Mbps,28.0,Media
BUENOS AIRES,65 Mbps,1.0,Media
BUENOS AIRES,65 Mbps,89.0,Media
SANTA FE,65 Mbps,1.0,Media
CABA,66 Mbps,1.0,Media
BUENOS AIRES,70 Mbps,2.0,Media
BUENOS AIRES,70 Mbps,114.0,Media
BUENOS AIRES,70 Mbps,2.0,Media
BUENOS AIRES,70 Mbps,15.0,Media
BUENOS AIRES,70 Mbps,11.0,Media
BUENOS AIRES,70 Mbps,12.0,Media
BUENOS AIRES,70 Mbps,29.0,Media
BUENOS AIRES,70 Mbps,7.0,Media
BUENOS AIRES,70 Mbps,12.0,Media
BUENOS AIRES,70 Mbps,2.0,Media
BUENOS AIRES,70 Mbps,5913.0,Media
BUENOS AIRES,70 Mbps,585.0,Media
BUENOS AIRES,70 Mbps,31.0,Media
BUENOS AIRES,70 Mbps,502.0,Media
BUENOS AIRES,70 Mbps,1.0,Media
CABA,70 Mbps,3.0,Media
CORDOBA,70 Mbps,9.0,Media
CORDOBA,70 Mbps,2.0,Media
MENDOZA,70 Mbps,1.0,Media
SANTA FE,70 Mbps,180.0,Media
BUENOS AIRES,75 Mbps,10.0,Media
BUENOS AIRES,75 Mbps,34.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,12.0,Media
BUENOS AIRES,75 Mbps,12.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,14.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,11.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,18.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,12.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,28.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,24.0,Media
BUENOS AIRES,75 Mbps,14.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,34.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,8.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,8.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,13.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,40.0,Media
BUENOS AIRES,75 Mbps,17.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,16.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,37.0,Media
BUENOS AIRES,75 Mbps,40.0,Media
BUENOS AIRES,75 Mbps,34.0,Media
BUENOS AIRES,75 Mbps,44.0,Media
BUENOS AIRES,75 Mbps,43.0,Media
BUENOS AIRES,75 Mbps,27.0,Media
BUENOS AIRES,75 Mbps,35.0,Media
BUENOS AIRES,75 Mbps,81.0,Media
BUENOS AIRES,75 Mbps,16.0,Media
BUENOS AIRES,75 Mbps,41.0,Media
BUENOS AIRES,75 Mbps,22.0,Media
BUENOS AIRES,75 Mbps,21.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,12.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,15.0,Media
BUENOS AIRES,75 Mbps,11.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,67.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,36.0,Media
BUENOS AIRES,75 Mbps,30.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,10.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,13.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,16.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,8.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,13.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,10.0,Media
BUENOS AIRES,75 Mbps,8.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,15.0,Media
BUENOS AIRES,75 Mbps,18.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,10.0,Media
BUENOS AIRES,75 Mbps,26.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,7.0,Media
BUENOS AIRES,75 Mbps,4.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,3.0,Media
BUENOS AIRES,75 Mbps,2.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,8.0,Media
BUENOS AIRES,75 Mbps,6.0,Media
BUENOS AIRES,75 Mbps,5.0,Media
BUENOS AIRES,75 Mbps,8.0,Media
BUENOS AIRES,75 Mbps,1.0,Media
BUENOS AIRES,75 Mbps,9.0,Media
